score	group
38.757969495072516	control
36.123687634110595	control
47.83507381345992	control
36.49618529725305	control
32.65935422386636	control
34.03513788390633	control
55.32914982745773	control
35.903671377311646	control
32.27614422911251	control
36.90237808588414	control
44.17491057129275	control
34.49712556907507	control
26.238721721162417	control
39.52156222949071	control
46.1010843228187	control
37.48498383609473	control
57.90474061519956	control
38.76406696604519	control
31.404377665724525	control
29.10837024635652	control
43.47913702988419	control
39.39944807682294	control
39.68609687525328	control
50.515277064076216	control
28.740957417984948	control
55.004676723135425	control
39.591635539571534	control
43.95561899542234	control
48.59595134383685	control
43.17560730786764	control
11.25479480804141	control
28.473447171257433	control
22.295616719164645	control
35.795428533834894	control
37.22876820942779	control
26.156234735732802	control
46.914639220496575	control
30.875496781272755	control
24.656340408624366	control
44.899053883084434	control
43.454844202682295	control
32.927438330357134	control
34.69450400322063	control
36.79964592605574	control
44.23033555405112	control
45.05464941757171	control
40.62369162906348	control
37.841733405218775	control
28.866187986220986	control
38.26530042802448	control
9.396319275318781	control
43.566813822199855	control
42.31802991137238	control
29.493364969341663	control
42.626503849239626	control
42.80885399231587	control
35.779058600507426	control
37.82244552101598	control
47.2276358052976	control
49.02290247287881	control
40.53776266330734	control
53.72271834998292	control
30.070929330754762	control
50.54662731295922	control
42.639608033822064	control
60.587901132310435	control
47.543081772818425	control
50.48321399340902	control
44.80021898959209	control
33.10251334742667	control
53.25299535041665	control
53.4405078089999	control
27.34171516617272	control
43.736548572846885	control
53.664869200836236	control
52.25754446662127	control
50.631727395485235	control
28.838969439983693	control
46.06350005684309	control
61.63033618227489	control
39.994380163535226	control
55.77418817727005	control
40.56950544104824	control
61.8039944440669	control
17.157257566851346	control
46.440599177874034	control
35.569479552555784	control
31.44987836157962	control
52.561627966037925	control
31.792608563397284	control
44.95721998469895	control
38.790376680261815	control
25.61237102220352	control
47.293274415947025	control
22.342964604162802	control
28.01983940520408	control
51.305779345135875	control
39.51679984279054	control
49.09603671752764	control
37.20039039516102	control
34.082603625069076	control
20.673282187965878	control
34.171735564088664	control
43.81505945560204	control
51.79076437227786	control
39.761262572056296	control
44.78185586243025	control
29.562640085616952	control
31.62129612929482	control
50.049192987604165	control
42.51026233296767	control
36.86821487854804	control
60.071487844274706	control
37.35563134308729	control
19.256174370092317	control
28.987166481572118	control
31.29201337229128	control
41.74687423314186	control
32.68611818349683	control
30.56628713920324	control
36.14969697626855	control
56.889002107690786	control
55.39291861860636	control
31.961785127796205	control
48.45817824182678	control
40.228714449689846	control
40.55754866720209	control
35.96220996763548	control
38.98851739894463	control
47.861028672170136	control
24.05796425254806	control
34.03066929129695	control
55.135573884491215	control
31.658036385289066	control
31.65472234077685	control
62.287584456615626	control
30.32426657894259	control
31.2977042322455	control
24.12768668979734	control
34.27186305598755	control
34.25967833167989	control
42.748121653819794	control
24.684690749187904	control
37.082200972245424	control
52.69207084413235	control
44.859230976771244	control
46.174302562739584	control
31.5410734159773	control
38.077072530540875	control
48.7071247495557	control
47.27352843797869	control
28.84474615058381	control
31.539673347971956	control
52.81701437416264	control
52.73435494102519	control
33.88133568494397	control
44.32172456096187	control
48.27834711955387	control
45.571558305312834	control
38.59083123543721	control
37.52871171363745	control
27.213542398539307	control
51.23908793979249	control
36.151562598337065	control
42.05619221916419	control
49.25728923788462	control
38.19419143466544	control
32.398156917704	control
45.90122046199723	control
37.4002676033439	control
41.19468286073597	control
30.386511248480275	control
49.57831883004344	control
29.023334924542688	control
37.515166784321714	control
59.5974340832807	control
38.941474927031024	control
38.91113943309586	control
41.63500732509243	control
25.997541798336936	control
52.260814468172725	control
23.342896665772635	control
43.14338669832066	control
44.318126458928944	control
40.677966027123816	control
57.33717907727237	control
39.316296136545795	control
58.76606820225346	control
26.16568034524964	control
42.06497399272138	control
23.870426376797894	control
38.027152597225886	control
52.264580960238206	control
42.39526921693186	control
40.11745342917594	control
39.28160411612878	control
24.200259926437774	control
36.910545730851574	control
24.75221166398471	control
25.06121330765062	control
39.01065175455398	control
37.02755824534149	control
50.51232869840277	control
60.29096320058419	control
46.753766481780744	control
40.532530579965055	control
57.52515194686478	control
44.83366228563256	control
50.05628273188256	control
58.526854681481524	control
33.15608988918382	control
40.38796277923638	control
43.59687973119054	control
36.30698054762113	control
29.602114151572923	control
45.848008125061405	control
29.226891641250926	control
46.88265007762695	control
37.66937483136016	control
42.33993805115262	control
57.56208604794002	control
63.5887806226344	control
31.090712725910258	control
33.64996070475321	control
43.13608081545881	control
31.646467085867485	control
47.509817091525186	control
29.27902207672272	control
39.80805097864833	control
55.60578818203533	control
32.22542780040799	control
44.74173922991692	control
49.63378960594946	control
38.856055322692505	control
17.80243136795648	control
44.49387848354142	control
31.154260753186136	control
40.46739030804454	control
33.681530313456946	control
29.100397576176313	control
52.45796125428405	control
46.24711308330899	control
38.40719180940976	control
49.54223840588576	control
58.13564976138119	control
45.93031478870468	control
37.29094551349512	control
39.147958639660466	control
52.14310740330239	control
50.699697176874736	control
38.55917659882423	control
50.80745873957289	control
38.74967753439337	control
46.14622088995806	control
56.90383093835879	control
44.40795166006917	control
38.2196278688083	control
26.508932949672143	control
39.763698742078105	control
42.26579040126772	control
56.11592172093355	control
33.57130653968997	control
35.03237374347206	control
50.493561656167465	control
40.32591313068139	control
36.34886906679501	control
29.014186904515725	control
32.52977364543839	control
33.08297191070921	control
53.32588822813242	control
33.33056792773591	control
28.033294882946986	control
45.04394562766442	control
36.99322868905768	control
52.4830147037587	control
40.39117043760155	control
44.6682877216022	control
49.153611920259706	control
38.10233453521268	control
55.7698464786003	control
41.144260518146304	control
36.53315583931067	control
30.1026651667542	control
55.885830641922134	control
47.91096490968989	control
39.33867069521923	control
34.019894772159695	control
35.50346076617124	control
37.82253143358105	control
31.817259590318663	control
43.55534249295095	control
45.66179402247495	control
46.17198890585571	control
57.410749941296174	control
65.94733831356606	control
44.84234397848179	control
37.96964975502125	control
44.6906382783118	control
37.790565715531734	control
37.55655509119461	control
19.915227791341348	control
43.06405149964529	control
28.986082839969836	control
42.587758515876715	control
39.090739215488135	control
63.39847965190807	control
39.85055093157058	control
32.80507351951862	control
36.17390829341478	control
37.23166996005622	control
16.30526810314235	control
